advancements.end.dragon_breath.title	You Need a Mint	你需要来点薄荷糖	你需要降火氣	你需要飲碗涼茶	口臭に気をつけよう
advancements.end.dragon_breath.description	Collect dragon's breath in a glass bottle	用玻璃瓶收集一些龙息	使用玻璃瓶取得龍之吐息	使用玻璃樽收集龍之吐息	ガラス瓶にドラゴンブレスを集める
advancements.end.dragon_egg.title	The Next Generation	下一世代	銀河飛龍	下一世代	ザ・ネクストジェネレーション
advancements.end.dragon_egg.description	Hold the Dragon Egg	获得龙蛋	取得龍蛋	攞到龍蛋	ドラゴンの卵を持つ
advancements.end.elytra.title	Sky's the Limit	天空即为极限	天下無難事	天空即為極限	空はどこまでも高く
advancements.end.elytra.description	Find elytra	找到鞘翅	找到鞘翅	攞到鞘翅	エリトラを見つける
advancements.end.enter_end_gateway.title	Remote Getaway	远程折跃	逃向遠方	遠走高飛	遠方への逃走
advancements.end.enter_end_gateway.description	Escape the island	逃离这座岛屿	逃離這座島	逃離依座島	島を脱出する
advancements.end.find_end_city.title	The City at the End of the Game	在游戏尽头的城市	終末都市	終末之城	ゲームの果ての都市
advancements.end.find_end_city.description	Go on in, what could happen?	进去吧，又能发生什么呢？	進去吧，還能發生什麼事？	入去，又會點啫？	入りたまえ、何が起こるだろうか？
advancements.end.kill_dragon.title	Free the End	解放末地	解放終界	解放終界	エンドの解放
advancements.end.kill_dragon.description	Good luck	祝君好运	祝你好運	祝你好運	幸運を祈る
advancements.end.levitate.title	Great View From Up Here	这上面的风景不错	上面的風景真好	上面風景真係正	ここからの素晴らしい眺め
advancements.end.levitate.description	Levitate up 50 blocks from the attacks of a Shulker	利用潜影贝的攻击向上漂浮50个方块	利用界伏蚌的攻擊向上飄浮50格	利用界伏蚌嘅攻擊向上飄浮 50 格	シュルカーの攻撃で50ブロック以上浮遊する
advancements.end.respawn_dragon.title	The End... Again...	结束了…再一次…	終界... 再臨...	終界⋯⋯復陷⋯⋯	おしまい…再び…
advancements.end.respawn_dragon.description	Respawn the Ender Dragon	复活末影龙	重生終界龍	復活終界龍	エンダードラゴンを復活させる
advancements.end.root.title	The End	末地	終界	終界	ジ・エンド
advancements.end.root.description	Or the beginning?	还是开始了？	或是新的開始？	定係新嘅開始？	それともはじまり？
advancements.nether.brew_potion.title	Local Brewery	本地酿造厂	道地的釀造坊	自家嘅釀造廠	町のお薬屋さん
advancements.nether.brew_potion.description	Brew a potion	酿造一瓶药水	釀造一瓶藥水	釀造一樽藥水	ポーションを醸造する
advancements.nether.all_potions.title	A Furious Cocktail	狂乱的鸡尾酒	猛烈的雞尾酒	杯酒有啲勁	猛烈なカクテル
advancements.nether.all_potions.description	Have every potion effect applied at the same time	同时拥有所有药水效果	同時擁有所有藥水的效果	同時擁有所有藥水效果	すべての種類のポーション効果の付与を同時に受ける
advancements.nether.all_effects.title	How Did We Get Here?	为什么会变成这样呢？	我們是如何走到這地步的？	點解會變成咁樣？	どうやってここまで？
advancements.nether.all_effects.description	Have every effect applied at the same time	同时拥有所有状态效果	同時擁有所有狀態效果	同時擁有所有狀態效果	すべての種類の効果の付与を同時に受ける
advancements.nether.create_beacon.title	Bring Home the Beacon	带信标回家	為家庭帶來光明	家有光明	生活のビーコン
advancements.nether.create_beacon.description	Construct and place a beacon	建造并放置一座信标	建造及放置烽火台	建造並放置烽火台	ビーコンを準備して起動させる
advancements.nether.create_full_beacon.title	Beaconator	信标工程师	引導者	引導者	ビーコネーター
advancements.nether.create_full_beacon.description	Bring a beacon to full power	让一座信标发挥最大功效	令烽火台全力運作	令烽火台全力運作	最大パワーのビーコンを作る
advancements.nether.find_fortress.title	A Terrible Fortress	阴森的要塞	可怕的要塞	陰森要塞	恐ろしい要塞
advancements.nether.find_fortress.description	Break your way into a Nether Fortress	用你的方式进入下界要塞	用自己的方式進入地獄要塞	用自己嘅方法進入地獄要塞	ネザー要塞に侵入する
advancements.nether.get_wither_skull.title	Spooky Scary Skeleton	惊悚恐怖骷髅头	詭異又恐怖的骷髏	詭異恐怖骷髏骨	不気味で怖いスケルトン
advancements.nether.get_wither_skull.description	Obtain a Wither Skeleton's skull	获得凋灵骷髅的头颅	取得凋零骷髏的頭顱	攞到凋零骷髏骨嘅頭	ウィザースケルトンの頭蓋骨を手に入れる
advancements.nether.obtain_blaze_rod.title	Into Fire	与火共舞	與火共舞	與火共舞	炎の中へ
advancements.nether.obtain_blaze_rod.description	Relieve a Blaze of its rod	让烈焰人从烈焰棒中解放吧	讓烈焰使者從烈焰桿中解脫	令烈焰使者由烈焰棒之中解脱	ブレイズロッドを手に入れる
advancements.nether.return_to_sender.title	Return to Sender	见鬼去吧	以牙還牙	禮尚往來	差出人に返送
advancements.nether.return_to_sender.description	Destroy a Ghast with a fireball	用一团火球干掉一只恶魂	使用火球殺死地獄幽靈	用火球殺死一隻地獄幽靈	火の玉をガストに打ち返す
advancements.nether.root.title	Nether	下界	地獄	地獄	ネザー
advancements.nether.root.description	Bring summer clothes	记得带夏装	攜帶夏季服飾	記得帶埋夏裝	夏服を持って来る
advancements.nether.summon_wither.title	Withering Heights	凋零山庄	凋零山莊	凋零山莊	荒が丘
advancements.nether.summon_wither.description	Summon the Wither	召唤一只凋灵	召喚凋零怪	召喚凋零怪	ウィザーを召喚する
advancements.nether.fast_travel.title	Subspace Bubble	曲速泡	子空間氣泡	子空間泡泡	亜空間バブル
advancements.nether.fast_travel.description	Use the Nether to travel 7 km in the Overworld	利用下界移动对应主世界7千米的距离	利用地獄在主世界旅行至七公里外	利用地獄喺主世界旅行超過七公里	ネザーを利用して7km先のオーバーワールドへ移動する
advancements.nether.uneasy_alliance.title	Uneasy Alliance	脆弱的同盟	不安的同盟	有內鬼！	不安な同盟
advancements.nether.uneasy_alliance.description	Rescue a Ghast from the Nether, bring it safely home to the Overworld... and then kill it	从下界救出一只恶魂，将其安全地带到主世界……然后干掉它	將地獄幽靈從地獄安全的救回主世界 ......然後讓它解脫	將地獄幽靈從地獄安全帶返主世界⋯⋯之後再殺咗佢	ガストをネザーから救出し、安全にオーバーワールドに持ち帰り…そして倒す。
advancements.nether.obtain_ancient_debris.title	Hidden in the Depths	深藏不露	深藏不露	深藏不露	深淵に隠されしもの
advancements.nether.obtain_ancient_debris.description	Obtain Ancient Debris	获得远古残骸	取得遠古遺骸	揾到遠古殘骸	古代の残骸を手に入れる
advancements.nether.netherite_armor.title	Cover Me in Debris	残骸裹身	以瓦礫為壁壘	用殘骸冚住我	残骸で私を覆って
advancements.nether.netherite_armor.description	Get a full suit of Netherite armor	获得一整套下界合金盔甲	取得全套獄髓盔甲	攞到全套地獄合金盔甲	ネザライトの防具一式を手に入れる
advancements.nether.use_lodestone.title	Country Lode, Take Me Home	天涯共此石	天涯共此石	針尖指，遊子思	この道をずっとゆけば
advancements.nether.use_lodestone.description	Use a compass on a Lodestone	对着磁石使用指南针	對磁石使用羅盤	對住磁石使用指南針	ロードストーンにコンパスを使用する
advancements.nether.obtain_crying_obsidian.title	Who is Cutting Onions?	谁在切洋葱？	是誰在切洋蔥？	邊個切緊洋葱？	玉ねぎを切っているのは誰？
advancements.nether.obtain_crying_obsidian.description	Obtain Crying Obsidian	获得哭泣的黑曜石	取得哭泣的黑曜石	攞到哭曜石	泣く黒曜石を手に入れる
advancements.nether.charge_respawn_anchor.title	Not Quite "Nine" Lives	锚没有九条命	非言「九」命	唔似「九」條命	人に九生なし
advancements.nether.charge_respawn_anchor.description	Charge a Respawn Anchor to the maximum	为重生锚充满能量	將重生錨充滿能量	將重生錨充滿能量	リスポーンアンカーを最大までチャージする
advancements.nether.ride_strider.title	This Boat Has Legs	画船添足	「行」舟	畫船添足	足のついたボート
advancements.nether.ride_strider.description	Ride a Strider with a Warped Fungus on a Stick	手持诡异菌钓竿骑乘炽足兽	利用扭曲蕈菇釣竿騎乘熾足獸	利用迷離菌菇魚竿騎乘熾足獸	歪んだキノコ付きの棒を持ってストライダーに乗る
advancements.nether.explore_nether.title	Hot Tourist Destinations	热门景点	「熱」門景點	熱門景點	ホットな観光地
advancements.nether.explore_nether.description	Explore all Nether biomes	探索所有下界生物群系	探索地獄所有的生態域	探索所有地獄生物羣落	すべての種類のネザーのバイオームを発見する
advancements.nether.find_bastion.title	Those Were the Days	光辉岁月	今非昔比	光輝歲月	兵どもが夢の跡
advancements.nether.find_bastion.description	Enter a Bastion Remnant	进入堡垒遗迹	進入堡壘遺蹟	進入堡壘遺跡	砦の遺跡へ入る
advancements.nether.loot_bastion.title	War Pigs	战猪	戰豬	戰豬	ブタ戦争
advancements.nether.loot_bastion.description	Loot a chest in a Bastion Remnant	掠夺堡垒遗迹里的箱子	掠奪一個堡壘遺蹟裡的儲物箱	掠奪一個堡壘遺跡入面嘅儲物箱	砦の遺跡にあるチェストを開ける
advancements.nether.distract_piglin.title	Oh Shiny	金光闪闪	金光閃閃	金光閃閃	わーいぴかぴか！
advancements.nether.distract_piglin.description	Distract Piglins with gold	用金质物品吸引猪灵	用黃金使豬布林分心	用黃金令到豬人分心	金でピグリンの気をそらす
advancements.story.cure_zombie_villager.title	Zombie Doctor	僵尸科医生	殭屍醫生	殭屍醫生	ゾンビドクター
advancements.story.cure_zombie_villager.description	Weaken and then cure a Zombie Villager	弱化并治疗一名僵尸村民	弱化並治好一位殭屍村民	弱化並醫好一個殭屍村民	村人ゾンビを弱らせてから治療する
advancements.story.deflect_arrow.title	Not Today, Thank You	不吃这套，谢谢	抱歉，今天不行	唔好意思，今日唔得	今日はやめておきます
advancements.story.deflect_arrow.description	Deflect a projectile with a shield	用盾反弹一个弹射物	使用盾牌反彈投射物	用盾牌反彈投射物	盾で飛び道具を跳ね返す
advancements.story.enchant_item.title	Enchanter	附魔师	附魔師	附魔師	エンチャントの使い手
advancements.story.enchant_item.description	Enchant an item at an Enchanting Table	在附魔台里附魔一样物品	使用附魔台附魔一件物品	用附魔台附魔一件物品	エンチャントテーブルでアイテムをエンチャントする
advancements.story.enter_the_end.title	The End?	结束了？	結束了？	結束咗？	おしまい？
advancements.story.enter_the_end.description	Enter the End Portal	进入末地传送门	進入終界傳送門	進入終界傳送門	エンドポータルに入る
advancements.story.enter_the_nether.title	We Need to Go Deeper	勇往直下	我們必須更深入一點	向下開拓	さらなる深みへ
advancements.story.enter_the_nether.description	Build, light and enter a Nether Portal	建造、启动并进入一座下界传送门	建造、點燃並進入地獄傳送門	建造、啟動並進入地獄傳送門	ネザーポータルを作り、着火し、入る
advancements.story.follow_ender_eye.title	Eye Spy	隔墙有眼	隔牆有眼	隔牆有眼	アイ・スパイ
advancements.story.follow_ender_eye.description	Follow an Eye of Ender	跟随末影之眼	跟隨終界之眼	跟住終界之眼	エンダーアイを追いかける
advancements.story.form_obsidian.title	Ice Bucket Challenge	冰桶挑战	冰桶挑戰	冰桶挑戰	アイス・バケツ・チャレンジ
advancements.story.form_obsidian.description	Obtain a block of obsidian	获得一块黑曜石	取得一塊黑曜石	攞到黑曜石	黒曜石を手に入れる
advancements.story.iron_tools.title	Isn't It Iron Pick	这不是铁镐么	莫非這是鐵鎬	依把就係鐵鎬？	鉄のツルハシで決まり
advancements.story.iron_tools.description	Upgrade your pickaxe	升级你的镐	升級你的鎬	升級你嘅鎬	ツルハシを強化する
advancements.story.lava_bucket.title	Hot Stuff	热腾腾的	火熱的東西	新鮮滾熱辣	ホットスタッフ
advancements.story.lava_bucket.description	Fill a bucket with lava	用桶装点熔岩	把熔岩裝進鐵桶	用鐵桶裝熔岩	バケツを溶岩で満たす
advancements.story.mine_diamond.title	Diamonds!	钻石！	鑽石！	鑽石！	ダイヤモンド！
advancements.story.mine_diamond.description	Acquire diamonds	获得钻石	獲得鑽石	獲得鑽石	ダイヤモンドを手に入れる
advancements.story.mine_stone.title	Stone Age	石器时代	石器時代	石器時代	石器時代
advancements.story.mine_stone.description	Mine stone with your new pickaxe	用你的新镐挖掘石头	用你的新鎬子挖掘石頭	用你嘅新鎬挖掘石頭	真新しいツルハシで石を採掘する
advancements.story.obtain_armor.title	Suit Up	整装上阵	整裝待發	整裝待發	装備せよ
advancements.story.obtain_armor.description	Protect yourself with a piece of iron armor	用铁盔甲来保护你自己	使用鐵製盔甲保護自己	用鐵盔甲保護自己	鉄の防具で身を守る
advancements.story.root.title	Minecraft	Minecraft	Minecraft	Minecraft	Minecraft
advancements.story.root.description	The heart and story of the game	游戏的核心与故事	遊戲的核心與故事	遊戲嘅核心同埋故事	ゲームのストーリーと核心
advancements.story.shiny_gear.title	Cover Me With Diamonds	钻石护体	用鑽石包覆我	用鑽石冚住我	ダイヤモンドで私を覆って
advancements.story.shiny_gear.description	Diamond armor saves lives	钻石盔甲能救人	鑽石盔甲救人一命	鑽石盔甲可以救人一命	ダイヤモンドの防具は命を救います
advancements.story.smelt_iron.title	Acquire Hardware	来硬的	來硬的	第一嚿鐵	金属を手に入れる
advancements.story.smelt_iron.description	Smelt an iron ingot	冶炼出一块铁锭	熔煉一塊鐵錠	熔煉一個鐵錠	鉄インゴットを製錬する
advancements.story.upgrade_tools.title	Getting an Upgrade	获得升级	獲取升級	更上一層樓	アップグレード
advancements.story.upgrade_tools.description	Construct a better pickaxe	制作一把更好的镐	製作一把更好的鎬	整把靚啲嘅鎬	より良いツルハシをつくる
team.visibility.always	Always	始终显示	持續顯示	始終顯示	常に表示
team.visibility.never	Never	始终隐藏	永不顯示	始終隱藏	常に非表示
team.visibility.hideForOtherTeams	Hide for other teams	对别队隐藏	隱藏其他隊伍	隱藏其他隊伍	他チームに非表示
team.visibility.hideForOwnTeam	Hide for own team	对本队隐藏	隱藏我方隊伍	隱藏我方隊伍	自チームに非表示
team.collision.always	Always	总是碰撞	碰撞啟用	始終碰撞	常に有効
team.collision.never	Never	禁用碰撞	碰撞停用	停用碰撞	常に無効
team.collision.pushOtherTeams	Push other teams	队伍间碰撞	碰撞其他隊伍	隊伍間碰撞	他チームに有効
team.collision.pushOwnTeam	Push own team	队伍内碰撞	碰撞我方隊伍	隊伍內碰撞	自チームに有効
argument.uuid.invalid	Invalid UUID	无效的UUID	無效的 UUID	無效 UUID	無効なUUIDです
argument.entity.selector.nearestPlayer	Nearest player	距离最近的玩家	最接近的玩家	距離最近嘅玩家	最も近いプレイヤー
argument.entity.selector.randomPlayer	Random player	随机玩家	隨機玩家	隨機玩家	ランダムなプレイヤー
argument.entity.selector.allPlayers	All players	所有玩家	所有玩家	所有玩家	すべてのプレイヤー
argument.entity.selector.allEntities	All entities	所有实体	所有實體	所有實體	すべてのエンティティ
argument.entity.selector.self	Current entity	当前实体	目前實體	目前實體	実行したエンティティ
argument.entity.options.name.description	Entity name	实体名称	實體名稱	實體名稱	エンティティ名
argument.entity.options.distance.description	Distance to entity	与实体间的距离	與實體間的距離	同實體間嘅距離	エンティティまでの距離
argument.entity.options.level.description	Experience level	经验等级	經驗等級	經驗等級	経験値レベル
argument.entity.options.x.description	x position	X轴位置	x 座標	X 坐標	X座標
argument.entity.options.y.description	y position	Y轴位置	y 座標	Y 坐標	Y座標
argument.entity.options.z.description	z position	Z轴位置	z 座標	Z 坐標	Z座標
argument.entity.options.dx.description	Entities between x and x + dx	位于x与x+dx之间的实体	位於 x 和 x + dx 之間的實體	位於 x 同 x + dx 之間嘅實體	XからX + dxの間にいるエンティティ
argument.entity.options.dy.description	Entities between y and y + dy	位于y与y+dy之间的实体	位於 y 和 y + dy 之間的實體	位於 y 同 y + dy 之間嘅實體	YからY + dyの間にいるエンティティ
argument.entity.options.dz.description	Entities between z and z + dz	位于z与z+dz之间的实体	位於 z 和 z + dz 之間的實體	位於 z 同 z + dz 之間嘅實體	ZからZ + dzの間にいるエンティティ
argument.entity.options.x_rotation.description	Entity's x rotation	实体的X轴旋转角度	實體的 x 軸方向	實體 X 軸方向	エンティティのX軸回転
argument.entity.options.y_rotation.description	Entity's y rotation	实体的Y轴旋转角度	實體的 y 軸方向	實體 Y 軸方向	エンティティの Y 軸回転
argument.entity.options.limit.description	Maximum number of entities to return	最大返回实体数	最大回傳實體數	最大回傳實體數	返すことができるエンティティ数の最大値
argument.entity.options.sort.description	Sort the entities	对实体排序	對實體進行排序	對實體進行排序	エンティティのソート方法
argument.entity.options.gamemode.description	Players with gamemode	玩家的游戏模式	玩家於遊戲模式	玩家嘅遊戲模式	プレイヤーのゲームモード
argument.entity.options.team.description	Entities on team	实体所在的队伍	實體於隊伍	實體所在隊伍	エンティティが参加しているチーム
argument.entity.options.type.description	Entities of type	实体类型	實體類型	實體類型	エンティティの種類
argument.entity.options.tag.description	Entities with tag	实体所带的标签	實體擁有標籤	實體所攜帶標籤	エンティティが持つタグ
argument.entity.options.nbt.description	Entities with NBT	实体所带的NBT	實體擁有 NBT	實體所攜帶 NBT	エンティティのNBT
argument.entity.options.scores.description	Entities with scores	实体的分数	實體擁有分數	實體擁有嘅分數	エンティティのスコア
argument.entity.options.advancements.description	Players with advancements	玩家拥有的进度	玩家擁有進度	玩家擁有嘅進度	プレイヤーの進捗
argument.entity.options.predicate.description	Custom predicate	自定义战利品表条件	自定義述詞	自訂述詞	カスタム条件
command.failed	An unexpected error occurred trying to execute that command	试图执行该命令时出现意外错误	試圖執行該指令時發生了非預期性錯誤	試圖執行依個命令時發生意外錯誤	コマンドの実行中に予期せぬエラーが発生しました
command.context.here	<--[HERE]	<--[此处]	<--［這裡］	<--[依度]	←［問題箇所］
command.context.parse_error	%s at position %s: %s	在第%2$s个字符处发现%1$s：%3$s	第 %2$s 個字元 %1$s：%3$s	喺第 %2$s 個字元嗰度，%1$s：%3$s	%2$s文字目の%1$s：%3$s
commands.publish.started	Local game hosted on port %s	本地游戏已在端口%s上开启	已在 %s 連接埠上發佈本機遊戲	已於 %s 連接埠上開放本機遊戲	ポート%sでローカルゲームをホストしました
commands.publish.failed	Unable to host local game	无法建立本地游戏	無法公開遊戲至區域網	無法將遊戲公開至 LAN	ローカルゲームをホストできません
commands.advancement.advancementNotFound	No advancement was found by the name '%1$s'	没有找到名为'%s'的进度	無法找到名稱為 '%s' 的進度	並無名稱叫 '%1$s' 嘅進度	「%s」という名前の進捗は見つかりませんでした
commands.advancement.criterionNotFound	The advancement %1$s does not contain the criterion '%2$s'	进度%1$s并不包含条件'%2$s'	進度 %1$s 不包含 '%2$s' 標準條件	進度 %1$s 不包含 '%2$s' 標準條件	進捗%1$sは条件「%2$s」を含んでいません
commands.advancement.grant.one.to.one.success	Granted the advancement %s to %s	已将进度%s赋予%s	已將進度 %s 給予 %s	已將進度 %s 賦予 %s	%2$sに進捗%1$sを与えました
commands.advancement.grant.one.to.one.failure	Couldn't grant advancement %s to %s as they already have it	无法将进度%s赋予%s，因为该玩家已达成此进度	無法將進度 %s 給予 %s，因為他已達成此進度	無法將進度 %s 賦予 %s，因為進度已達成	%2$sは既に進捗%1$sを持っているため与えることができませんでした
commands.advancement.grant.one.to.many.success	Granted the advancement %s to %s players	已将进度%s赋予%s名玩家	已將進度 %s 給予 %s 個玩家	已將進度 %s 賦予 %s 個玩家	%2$s人のプレイヤーに進捗%1$sを与えました
commands.advancement.grant.one.to.many.failure	Couldn't grant advancement %s to %s players as they already have it	无法将进度%s赋予%s名玩家，因为他们已达成此进度	無法將進度 %s 給予 %s 個玩家，因為他們已達成此進度	無法將進度 %s 賦予 %s 個玩家，因為所有人已達成進度	%2$s人のプレイヤーは既に進捗%1$sを持っているため与えることができませんでした
commands.advancement.grant.many.to.one.success	Granted %s advancements to %s	已将%s项进度赋予%s	已將 %s 個進度給予 %s	已將 %s 個進度賦予 %s	%2$sに%1$s個の進捗を与えました
commands.advancement.grant.many.to.one.failure	Couldn't grant %s advancements to %s as they already have them	无法将%s项进度赋予%s，因为该玩家已达成这些进度	無法將 %s 個進度給予 %s，因為他已達成此進度	無法將 %s 個進度賦予 %s，因為進度已全部達成	%2$sは既に%1$s個の進捗を持っているため与えることができませんでした
commands.advancement.grant.many.to.many.success	Granted %s advancements to %s players	已将%s项进度赋予%s名玩家	已將 %s 個進度給予 %s 個玩家	已將 %s 個進度賦予 %s 個玩家	%2$s人のプレイヤーに%1$s個の進捗を与えました
commands.advancement.grant.many.to.many.failure	Couldn't grant %s advancements to %s players as they already have them	无法将%s项进度赋予%s名玩家，因为他们已达成这些进度	無法將 %s 個進度給予 %s 個玩家，因為他們已達成那些進度	無法將 %s 個進度賦予 %s 個玩家，因為所有人已達成所有指定進度	%2$s人のプレイヤーは既に%1$s個の進捗を持っているため与えることができませんでした
commands.advancement.grant.criterion.to.one.success	Granted criterion '%s' of advancement %s to %s	已将进度%2$s的达成条件'%1$s'赋予%3$s	已將進度 %2$s 的條件 '%1$s' 給予 %3$s	已將進度 %2$s 嘅條件 '%1$s' 賦予 %3$s	%3$sに進捗%2$sの条件「%1$s」を与えました
commands.advancement.grant.criterion.to.one.failure	Couldn't grant criterion '%s' of advancement %s to %s as they already have it	无法将进度%2$s的达成条件'%1$s'赋予%3$s，因为该玩家已达成此条件	無法將進度 %2$s 的條件 '%1$s' 給予 %3$s，因為他已經擁有該條件	無法將進度 %2$s 嘅條件 '%1$s' 賦予 %3$s，因為已經擁有該條件	%3$sは既に進捗%2$sの条件「%1$s」を持っているため与えることができませんでした
commands.advancement.grant.criterion.to.many.success	Granted criterion '%s' of advancement %s to %s players	已将进度%2$s的达成条件'%1$s'赋予%3$s名玩家	已將進度 %2$s 的條件 '%1$s' 給予 %3$s 個玩家	已將進度 %2$s 嘅條件 '%1$s' 賦予 %3$s 個玩家	%3$s人のプレイヤーに進捗%2$sの条件「%1$s」を与えました
commands.advancement.grant.criterion.to.many.failure	Couldn't grant criterion '%s' of advancement %s to %s players as they already have it	无法将进度%2$s的达成条件'%1$s'赋予%3$s名玩家，因为他们已达成此条件	無法將進度 %2$s 的條件 '%1$s' 給予 %3$s 個玩家，因為他們已經擁有該條件	無法將進度 %2$s 嘅條件 '%1$s' 賦予 %3$s 個玩家，因為所有人已經擁有該條件	%3$s人のプレイヤーは既に進捗%2$sの条件「%1$s」を持っているため与えることができませんでした
commands.advancement.revoke.one.to.one.success	Revoked the advancement %s from %s	已撤销%2$s的进度%1$s	已從 %2$s 身上撤銷進度 %1$s	已撤銷 %2$s 嘅進度 %1$s	%2$sから進捗%1$sを剥奪しました
commands.advancement.revoke.one.to.one.failure	Couldn't revoke advancement %s from %s as they don't have it	无法撤销%2$s的进度%1$s，因为该玩家并未达成此进度	無法從 %2$s 身上撤銷尚未取得的進度 %1$s	無法撤銷 %2$s 未達成嘅進度 %1$s	達成されていないため、%2$sから進捗%1$sを剥奪できませんでした
commands.advancement.revoke.one.to.many.success	Revoked the advancement %s from %s players	已撤销%2$s名玩家的进度%1$s	已從 %2$s 個玩家身上撤銷進度 %1$s	已撤銷 %2$s 個玩家嘅進度 %1$s	%2$s人のプレイヤーから進捗%1$sを剥奪しました
commands.advancement.revoke.one.to.many.failure	Couldn't revoke advancement %s from %s players as they don't have it	无法撤销%2$s名玩家的进度%1$s，因为他们并未达成此进度	無法從 %2$s 個玩家身上撤銷尚未取得的進度 %1$s	無法撤銷 %2$s 個玩家未達成嘅進度 %1$s	達成されていないため、%2$s人のプレイヤーから進捗%1$sを剥奪できませんでした
commands.advancement.revoke.many.to.one.success	Revoked %s advancements from %s	已撤销%2$s的%1$s项进度	已從 %2$s 身上撤銷 %1$s 個進度	已撤銷 %2$s 嘅 %1$s 個進度	%2$sから%1$s個の進捗を剥奪しました
commands.advancement.revoke.many.to.one.failure	Couldn't revoke %s advancements from %s as they don't have them	无法撤销%2$s的%1$s项进度，因为该玩家并未达成这些进度	無法從 %2$s 身上撤銷尚未取得的 %1$s 個進度	無法撤銷 %2$s 嘅 %1$s 個未達成進度	達成されていないため、%2$sから%1$s個の進捗を剥奪できませんでした
commands.advancement.revoke.many.to.many.success	Revoked %s advancements from %s players	已撤销%2$s名玩家的%1$s项进度	已從 %2$s 個玩家身上撤銷 %1$s 個進度	已撤銷 %2$s 個玩家嘅 %1$s 個進度	%2$s人のプレイヤーから%1$s個の進捗を剥奪しました
commands.advancement.revoke.many.to.many.failure	Couldn't revoke %s advancements from %s players as they don't have them	无法撤销%2$s名玩家的%1$s项进度，因为他们并未达成此进度	無法從 %2$s 個玩家身上撤銷尚未取得的 %1$s 個進度	無法撤銷 %2$s 個玩家嘅 %1$s 個未達成進度	達成されていないため、%2$s人のプレイヤーから%1$s個の進捗を剥奪できませんでした
commands.advancement.revoke.criterion.to.one.success	Revoked criterion '%s' of advancement %s from %s	已撤销%3$s关于进度%2$s的达成条件'%1$s'	已從 %3$s 身上撤銷進度 %2$s 的條件 '%1$s'	已撤銷 %3$s 嘅進度 %2$s 嘅條件 '%1$s'	%3$sから進捗%2$sの条件「%1$s」を剥奪しました
commands.advancement.revoke.criterion.to.one.failure	Couldn't revoke criterion '%s' of advancement %s from %s as they don't have it	无法撤销%3$s关于进度%2$s的达成条件'%1$s'，因为该玩家并未达成此条件	無法從 %3$s 身上撤銷進度 %2$s 尚未取得的條件 '%1$s'	無法撤銷 %3$s 嘅進度 %2$s 未達成嘅條件 '%1$s'	達成されていないため、%3$sから進捗%2$sの条件「%1$s」を剥奪できませんでした
commands.advancement.revoke.criterion.to.many.success	Revoked criterion '%s' of advancement %s from %s players	已撤销%3$s名玩家关于进度%2$s的达成条件'%1$s'	已從 %3$s 個玩家身上撤銷進度 %2$s 的條件 '%1$s'	已撤銷 %3$s 個玩家嘅進度 %2$s 嘅條件 '%1$s'	%3$s人のプレイヤーから進捗%2$sの条件「%1$s」を剥奪しました
commands.advancement.revoke.criterion.to.many.failure	Couldn't revoke criterion '%s' of advancement %s from %s players as they don't have it	无法撤销%3$s名玩家关于进度%2$s的达成条件'%1$s'，因为该玩家并未达成此条件	無法從 %3$s 個玩家身上撤銷進度 %2$s 尚未取得的的條件 '%1$s'	無法撤銷 %3$s 個嘅進度 %2$s 未達成嘅條件 '%1$s'	達成されていないため、%3$s人のプレイヤーから進捗%2$sの条件「%1$s」を剥奪できませんでした
commands.attribute.failed.entity	%s is not a valid entity for this command	%s不是此命令的有效实体	%s 不是這條指令的有效實體	%s 並非此命令嘅有效實體	%sは有効なエンティティではありません
commands.attribute.failed.no_attribute	Entity %s has no attribute %s	实体%s没有属性%s	實體 %s 沒有屬性 %s	實體 %s 並無屬性 %s	エンティティ%sは属性%sを持っていません
commands.attribute.failed.no_modifier	Attribute %s for entity %s has no modifier %s	实体%2$s的属性%1$s无修饰符%3$s	實體 %2$s 的屬性 %1$s 沒有修飾符 %3$s	實體 %2$s 嘅屬性 %1$s 並無修飾符 %3$s	エンティティ%2$sの属性%1$sは修飾子%3$sを持っていません
commands.attribute.failed.modifier_already_present	Modifier %s is already present on attribute %s for entity %s	实体%3$s的属性%2$s已存在修饰符%1$s	實體 %3$s 於屬性 %2$s 中已存在修飾符 %1$s	實體 %3$s 嘅屬性 %2$s 已存在修飾符 %1$s	修飾子%1$sはエンティティ%3$sの属性%2$sで既に含まれています
commands.attribute.value.get.success	Value of attribute %s for entity %s is %s	实体%2$s的属性%1$s的值为%3$s	實體 %2$s 的屬性 %1$s 值為 %3$s	實體 %2$s 嘅屬性 %1$s 值為 %3$s	エンティティ%2$sの属性%1$sの値は%3$sです
commands.attribute.base_value.get.success	Base value of attribute %s for entity %s is %s	实体%2$s的属性%1$s的基值为%3$s	實體 %2$s 的屬性 %1$s 基礎值為 %3$s	實體 %2$s 嘅屬性 %1$s 基礎值為 %3$s	エンティティ%2$sの属性%1$sの値は%3$sです
commands.attribute.base_value.set.success	Base value for attribute %s for entity %s set to %s	实体%2$s的属性%1$s的基值已设置为%3$s	已將實體 %2$s 的屬性 %1$s 基礎值設定為 %3$s	已將實體 %2$s 嘅屬性 %1$s 基礎值設為 %3$s	エンティティ%2$sの属性%1$sの値を%3$sに設定しました
